,degree,closeness,betweenness,eigenvector,pagerank
smotus,0.0020766471587691147,0.20841202392193894,0.0029282407115427773,0.0008049966684746917,0.0008846197710164747
caelyncobb,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
matthewschaeferfan,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
noramae,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
hjimbob,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
bluejori,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
m-asterix,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
ewalee,0.00018878610534264677,0.17247610829819449,9.440196356084206e-05,2.641663736200027e-05,9.513312093749904e-05
sawshaddy,9.439305267132339e-05,0.14710619862252833,0.0,8.666716689143035e-07,5.42267152250026e-05
fastvin,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
jadedreviewer,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
brittain72,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
sadresister,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
thenewyorkdemocrat,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
go-figure,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
lisalisa357,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
nanaboo1,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
cynloveslangs,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
maketsufi,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
wjmckeown,0.00018878610534264677,0.22140946330045144,0.001353853055806616,0.0004087036325956627,7.250037157285973e-05
sky.skymarchini.net,0.0054747970549367565,0.2254762158135575,0.024338633713038644,0.0012045431345456352,0.0021158423732037593
whrwlfthrwlf85v,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
adubyab,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
hapamomlv,0.0002831791580139702,0.24684281653385526,0.004342167793230312,0.0032833323433173116,0.00010212419588684864
tiredofcrap,0.00018878610534264677,0.19907920699051018,0.00040014335680633653,0.000163808355370254,7.650773877691224e-05
realchefshannon,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
cmhoskins,0.00018878610534264677,0.19907920699051018,0.00040014335680633653,0.000163808355370254,7.650773877691224e-05
bbennettesq,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
h0pe4dfuture,0.0010383235793845573,0.26413683055749476,0.01291250836212773,0.02715628372410768,0.00032302532366645345
alissa914,0.00037757221068529355,0.2164028189153304,0.001828658367604763,0.00011318542749660473,0.00014056847824083806
uruzrune,9.439305267132339e-05,0.17790689863639417,0.0,3.7122535700335746e-06,4.379663408970722e-05
matthewsp,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
eugenebwhitaker,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
evanprellberg,0.0002831791580139702,0.18400666967728488,0.0001888039271216841,3.9575455423152566e-05,0.00013439620710838606
sjroadw,9.439305267132339e-05,0.155412442970939,0.0,1.2982261408359968e-06,5.1883021117801035e-05
djmissbluesky,9.439305267132339e-05,0.155412442970939,0.0,1.2982261408359968e-06,5.1883021117801035e-05
dreamingzen,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
newyorkhankhill,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
queersynastry,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
coolranch4lyfe,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
a-starry-knight,0.00037757221068529355,0.20112771249027014,0.0008215314119887836,6.694123511161111e-05,0.00013994268027788507
mdtwnrmvd,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
bagheera108,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
sifu.tweety.fish,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
themcp,0.00018878610534264677,0.2406360022714367,0.002322528373334958,0.0028720443265612397,7.28365171306313e-05
gymnasticsfan,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
ttlfb,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
jonhegglund,0.00018878610534264677,0.19542519830289615,0.001129081253257375,4.158255633763547e-05,7.84766776987894e-05
majestic12,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
bookenj,0.00018878610534264677,0.18939840886743542,0.0003454220357598632,6.801130130319639e-05,7.918741184740502e-05
riderbabe52,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
newandabitalarming,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
hughdelendaest,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
kayakenlaluna,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
pochamoto,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
stw,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
ijspurcell,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
aa-ron,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
baconanddonut,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
gavachagacha,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
ameselare,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
evanrobertsondc,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
davidsainez.com,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
goldengirlswhit,0.0005663583160279403,0.22641590083351143,0.0026509651679783525,0.0005069209579484346,0.0002039770197715032
amunicipalfox,0.0002831791580139702,0.18964591314310264,0.00039975127651529347,4.066886818957951e-05,0.00011916425478108451
dextrosity,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
chinati,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
guyacampbell,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
meowthrandir,0.00018878610534264677,0.18400027789356677,9.440196356084206e-05,3.953284808397348e-05,9.01102086990924e-05
outlyre,9.439305267132339e-05,0.15540788334873623,0.0,1.2968284518774459e-06,5.2123985154077295e-05
patrona1,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
jordantyranny,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
jennysampson,9.439305267132339e-05,0.18399388655389212,0.0,3.949033238911917e-05,4.5461044668393046e-05
smullins3000,0.00018878610534264677,0.18478014407060506,0.010140475681117863,3.9534189399260996e-05,7.343820537905496e-05
carolinarich,0.00018878610534264677,0.18536534154535275,0.00012284234727418558,4.0300762306047385e-05,8.036701916636435e-05
nctowncrier,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
timothysnyder,0.007551444213705871,0.24964064377783537,0.01570018842617017,0.004726976878293432,0.002590777843487538
carlftharris,0.0005663583160279403,0.2084038242121415,0.0004086812529953495,0.00016629059068010366,0.0001866585678775998
hey.rupert.murdochbait.click,0.0004719652633566169,0.21128417861630203,0.0005631296007931209,8.948916393380313e-05,0.00015147438557898494
ndru46,0.0004719652633566169,0.2154784907962982,0.000493712631782969,0.00018843409575896718,0.00015391608987177003
semireflection,0.00018878610534264677,0.2002760080911961,0.0,0.0001604115050079162,6.852631977412068e-05
saffship,0.00018878610534264677,0.18637299227697343,3.2003386813154395e-05,6.0048942148587945e-05,7.255954633341038e-05
brendanamartin,0.00018878610534264677,0.19978124764275476,9.440196356084206e-05,0.0001551230489085549,8.457398299465928e-05
jaculis,9.439305267132339e-05,0.16651734490184059,0.0,5.089134549416988e-06,4.982245084862323e-05
predictivebeast,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
eleanor7,0.0004719652633566169,0.22226418261161462,0.0006285503696508571,0.0005613429599946926,0.0001906355757539411
commonfence,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
jeffvazsr,0.00037757221068529355,0.21309463944483556,0.00010158341843312423,0.00019174516256143906,0.00012470285130098378
jhgray,0.00037757221068529355,0.23200911042004294,0.002095775756331105,0.0010205465076871406,0.0001269387204242925
endobaiintheweb,0.00018878610534264677,0.17567074586276657,1.022687938575789e-07,1.1385602246874651e-05,7.119025276908842e-05
nordiceuropean,0.00018878610534264677,0.19978124764275476,3.113530517905296e-05,0.00015532948376724282,7.229077524904416e-05
itrustscience,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
emieldek,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
d-awnmg,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
pjkoen,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
torstengrieger.grieger.de,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
tkrontir,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
phillip-rees,0.00018878610534264677,0.20210229115397088,0.00014738564408627565,0.00015707670060327553,7.488899883686927e-05
benfranklinsaid,9.439305267132339e-05,0.1607197038655258,0.0,2.1204790352432235e-06,4.710893146949979e-05
scipionow,0.00018878610534264677,0.22039152052258212,0.0004928572247534494,0.0003337099084415757,7.077955474511173e-05
ehen,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
john-gardi,0.00018878610534264677,0.20733926998727858,0.0001415519711783398,0.0003509279455948088,6.920543566305057e-05
thetd,0.00037757221068529355,0.24185005935531,0.0023159660334559897,0.0019156318148401293,0.00013007197527482823
reefermadness,0.0002831791580139702,0.20641415322266385,0.0002325383984681942,0.00021405458919251306,0.00011200958120673232
lanceaxelrod,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
becklively,9.439305267132339e-05,0.13799122087192112,0.0,2.8435186048041475e-08,5.142764129590564e-05
spiritbeing,0.0004719652633566169,0.16007857358718647,0.0003776078542433682,8.670458122912659e-07,0.00021702589755135044
dimusic,9.439305267132339e-05,0.13799122087192112,0.0,2.8435186048041475e-08,5.142764129590564e-05
tish1205,9.439305267132339e-05,0.13799122087192112,0.0,2.8435186048041475e-08,5.142764129590564e-05
maximumdoom,9.439305267132339e-05,0.13799122087192112,0.0,2.8435186048041475e-08,5.142764129590564e-05
liammcreanan,0.00018878610534264677,0.19978124764275476,2.83914028354554e-05,0.00015532591893370782,7.213191896197806e-05
mdnature,0.00018878610534264677,0.1772876363879778,7.642995082948954e-07,1.1277358196298e-05,7.066151253306957e-05
tinanyb,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
dontlistentoanyone,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
danbb,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
nordicfella,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
lisasebato,0.0002831791580139702,0.20088743932038836,0.00015461309518189647,0.0002329130414406212,0.00011273078757544491
kimbluer,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
coconutlizard,0.0002831791580139702,0.21770580740618964,0.00066030348530464,0.00025148523155074626,0.00010235114555643546
tryingtohelp,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
derrybann,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
beadl0007,0.00018878610534264677,0.2136274727269061,0.0,0.00020961270012923245,6.795730368537085e-05
ethnickalifornian,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
sorgan-zero,0.00018878610534264677,0.21199023492215952,0.00017551716286026096,0.00018376043928921014,6.899526538414946e-05
ghaziyah,0.00018878610534264677,0.20859668812885188,0.00011405634474873098,0.00017873702958781713,7.006486470123917e-05
silvy777,0.00018878610534264677,0.19977748024665748,0.0,0.00016021218345797187,7.278493682716775e-05
mumby,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
glennvotesblue,0.0009439305267132338,0.20113916840706283,0.0048627307238911805,0.00018227530005424257,0.00040482245811318974
b-korb,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
jarkajazz,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
sarahb1111,0.00018878610534264677,0.20900410353535354,0.00014190705085900324,0.00017685565917077527,7.039844325596898e-05
0xcd16,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
alasdaircameron,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
bedsburning,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
cathyrd,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
pointymcpointpoint,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
rtnfriend,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
melissahbuckner,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
guwonder,0.00018878610534264677,0.19977748024665748,0.0,0.00016021218345797187,7.278493682716775e-05
coyotecuervo,0.00018878610534264677,0.20662752823233407,0.00017834581460579675,0.00021718463065101756,6.959815316506178e-05
mokumcommie,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
inthekush,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
beccaet,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
benthere-2,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
theangelofhistory,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
phollott,0.00018878610534264677,0.19978124764275476,9.440196356084206e-05,0.0001551230489085549,8.457398299465928e-05
scotland50,9.439305267132339e-05,0.16651734490184059,0.0,5.089134549416988e-06,4.982245084862323e-05
kemet2000,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
scotiasheppard,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
madoccassia,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
magnusorest,9.439305267132339e-05,0.19977371299264568,0.0,0.00015495622156803233,4.1937688886954203e-05
hippopotamusic,0.0002831791580139702,0.23800858214823303,0.00036328594570717937,0.0029094381506056203,9.54241549703875e-05
connorredacted,0.005097224844251463,0.24138716733503462,0.008217815450871512,0.0021558827583870667,0.0017274994863446423
ben-fraytos,0.00037757221068529355,0.21138957618325485,0.00010415633175855046,0.00018927864012965797,0.00012408880801674163
goldenrulegirl,0.0002831791580139702,0.22749527572582032,0.0004639890111711925,0.00042783416834818905,9.839464273407029e-05
gecheck,9.439305267132339e-05,0.19445311209412455,0.0,7.067625371887912e-05,4.1576630801616084e-05
feynmanbro7,0.00018878610534264677,0.20858026028233348,0.00010480782515051857,0.00011625036437856648,6.849843822056518e-05
